url,status,final_url,content_type,template,in_sitemap,word_count,internal_links,external_links,image_count,missing_alt_count,redirect_hops,error,collected_at,soft_404_candidate,js_dependent
https://www.orangejelly.co.uk/licensees-guide/summer-pub-event-ideas,200,https://www.orangejelly.co.uk/licensees-guide/summer-pub-event-ideas,text/html; charset=utf-8,section:licensees-guide,yes,933,55,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/pub-marketing-hertfordshire,200,https://www.orangejelly.co.uk/pub-marketing-hertfordshire,text/html; charset=utf-8,top-level:pub-marketing-hertfordshire,yes,655,46,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/summer-pub-marketing,200,https://www.orangejelly.co.uk/licensees-guide/summer-pub-marketing,text/html; charset=utf-8,section:licensees-guide,yes,1806,59,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/upselling-secrets-training-scripts,200,https://www.orangejelly.co.uk/licensees-guide/upselling-secrets-training-scripts,text/html; charset=utf-8,section:licensees-guide,yes,919,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/karaoke-night-101,200,https://www.orangejelly.co.uk/licensees-guide/karaoke-night-101,text/html; charset=utf-8,section:licensees-guide,yes,1507,50,16,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/survive-off-season-revenue-packages,200,https://www.orangejelly.co.uk/licensees-guide/survive-off-season-revenue-packages,text/html; charset=utf-8,section:licensees-guide,yes,832,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/category/food-drink,200,https://www.orangejelly.co.uk/licensees-guide/category/food-drink,text/html; charset=utf-8,section:licensees-guide,yes,243,44,5,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/profitable-pub-food-menu-ideas,200,https://www.orangejelly.co.uk/licensees-guide/profitable-pub-food-menu-ideas,text/html; charset=utf-8,section:licensees-guide,yes,922,52,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/pub-marketing-oxfordshire,200,https://www.orangejelly.co.uk/pub-marketing-oxfordshire,text/html; charset=utf-8,top-level:pub-marketing-oxfordshire,yes,651,46,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/live-music-events-for-pubs,200,https://www.orangejelly.co.uk/licensees-guide/live-music-events-for-pubs,text/html; charset=utf-8,section:licensees-guide,yes,827,49,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-event-ideas,200,https://www.orangejelly.co.uk/licensees-guide/pub-event-ideas,text/html; charset=utf-8,section:licensees-guide,yes,1783,62,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/contact,200,https://www.orangejelly.co.uk/contact,text/html; charset=utf-8,contact/conversion,yes,694,37,11,6,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-toilet-refurbishment-budget-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-toilet-refurbishment-budget-guide,text/html; charset=utf-8,section:licensees-guide,yes,3033,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/category/turnaround,200,https://www.orangejelly.co.uk/licensees-guide/category/turnaround,text/html; charset=utf-8,section:licensees-guide,yes,763,57,5,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/social-media-tactics-footfall-seven-days,200,https://www.orangejelly.co.uk/licensees-guide/social-media-tactics-footfall-seven-days,text/html; charset=utf-8,section:licensees-guide,yes,891,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-halloween-bonfire-night-events,200,https://www.orangejelly.co.uk/licensees-guide/pub-halloween-bonfire-night-events,text/html; charset=utf-8,section:licensees-guide,yes,4087,58,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/restart-quiz-music-sport-roi,200,https://www.orangejelly.co.uk/licensees-guide/restart-quiz-music-sport-roi,text/html; charset=utf-8,section:licensees-guide,yes,925,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/recession-proof-pub-strategies,200,https://www.orangejelly.co.uk/licensees-guide/recession-proof-pub-strategies,text/html; charset=utf-8,section:licensees-guide,yes,819,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/about,200,https://www.orangejelly.co.uk/about,text/html; charset=utf-8,about/company,yes,778,39,10,8,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-health-check-essential-fundamentals-licensee-success,200,https://www.orangejelly.co.uk/licensees-guide/pub-health-check-essential-fundamentals-licensee-success,text/html; charset=utf-8,section:licensees-guide,yes,5203,83,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/category/events,200,https://www.orangejelly.co.uk/licensees-guide/category/events,text/html; charset=utf-8,section:licensees-guide,yes,1499,75,5,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/pub-marketing-kent,200,https://www.orangejelly.co.uk/pub-marketing-kent,text/html; charset=utf-8,top-level:pub-marketing-kent,yes,660,46,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/compete-with-pub-chains,200,https://www.orangejelly.co.uk/compete-with-pub-chains,text/html; charset=utf-8,top-level:compete-with-pub-chains,yes,753,38,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/seasonal-pub-events-calendar,200,https://www.orangejelly.co.uk/licensees-guide/seasonal-pub-events-calendar,text/html; charset=utf-8,section:licensees-guide,yes,893,51,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pop-up-events-for-pubs,200,https://www.orangejelly.co.uk/licensees-guide/pop-up-events-for-pubs,text/html; charset=utf-8,section:licensees-guide,yes,2508,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/build-loyalty-scheme-fill-pub,200,https://www.orangejelly.co.uk/licensees-guide/build-loyalty-scheme-fill-pub,text/html; charset=utf-8,section:licensees-guide,yes,1222,52,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/black-friday-pub-ideas,200,https://www.orangejelly.co.uk/licensees-guide/black-friday-pub-ideas,text/html; charset=utf-8,section:licensees-guide,yes,2548,56,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/how-to-respond-bad-pub-reviews,200,https://www.orangejelly.co.uk/licensees-guide/how-to-respond-bad-pub-reviews,text/html; charset=utf-8,section:licensees-guide,yes,2730,53,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/how-much-profit-does-a-pub-make,200,https://www.orangejelly.co.uk/licensees-guide/how-much-profit-does-a-pub-make,text/html; charset=utf-8,section:licensees-guide,yes,3493,58,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-licensing-premises-personal-licence-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-licensing-premises-personal-licence-guide,text/html; charset=utf-8,section:licensees-guide,yes,4018,55,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/theme-hour-power-hour,200,https://www.orangejelly.co.uk/licensees-guide/theme-hour-power-hour,text/html; charset=utf-8,section:licensees-guide,yes,1337,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/facebook-marketing-local-pubs,200,https://www.orangejelly.co.uk/licensees-guide/facebook-marketing-local-pubs,text/html; charset=utf-8,section:licensees-guide,yes,865,51,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/quiet-midweek-solutions,200,https://www.orangejelly.co.uk/quiet-midweek-solutions,text/html; charset=utf-8,top-level:quiet-midweek-solutions,yes,742,39,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/autumn-pub-event-ideas,200,https://www.orangejelly.co.uk/licensees-guide/autumn-pub-event-ideas,text/html; charset=utf-8,section:licensees-guide,yes,2271,84,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,200,https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,text/html; charset=utf-8,service,no,813,35,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/services/paid-social-for-pubs,200,https://www.orangejelly.co.uk/services/paid-social-for-pubs,text/html; charset=utf-8,service,no,511,35,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/services/content-creation-for-pubs,200,https://www.orangejelly.co.uk/services/content-creation-for-pubs,text/html; charset=utf-8,service,no,536,35,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/cash-flow-crisis-breaking-cycle,200,https://www.orangejelly.co.uk/fix-my-pub,text/html; charset=utf-8,section:licensees-guide,yes,678,38,7,4,0,1,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/contact?package=growth-fix,200,https://www.orangejelly.co.uk/contact?package=growth-fix,text/html; charset=utf-8,contact/conversion,no,694,37,11,6,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,200,https://www.orangejelly.co.uk/contact?package=turnaround-intensive,text/html; charset=utf-8,contact/conversion,no,694,37,11,6,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/services/instagram-services-for-pubs,200,https://www.orangejelly.co.uk/services/instagram-services-for-pubs,text/html; charset=utf-8,service,no,153,33,5,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/services,200,https://www.orangejelly.co.uk/ways-to-work,text/html; charset=utf-8,service,yes,960,41,6,4,0,1,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/contact?package=momentum-month,200,https://www.orangejelly.co.uk/contact?package=momentum-month,text/html; charset=utf-8,contact/conversion,no,694,37,11,6,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/beat-chain-pubs,200,https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,text/html; charset=utf-8,section:licensees-guide,yes,1960,54,15,5,0,1,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/local-pub-marketing,200,https://www.orangejelly.co.uk/pub-marketing,text/html; charset=utf-8,section:licensees-guide,yes,1707,67,7,4,0,1,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/fill-empty-seats-midweek-offers,200,https://www.orangejelly.co.uk/licensees-guide/fill-empty-pub-tables,text/html; charset=utf-8,section:licensees-guide,yes,2220,54,15,5,0,1,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/contact?package=growth-partner,200,https://www.orangejelly.co.uk/contact?package=growth-partner,text/html; charset=utf-8,contact/conversion,no,694,37,11,6,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-wages-labour-costs-uk,404,https://www.orangejelly.co.uk/licensees-guide/pub-wages-labour-costs-uk,text/html; charset=utf-8,section:licensees-guide,no,0,0,0,0,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
